Unique_ID,MORTGAGE NUMBER,PROPERTY VALUE,MORTGAGE PAYMENT,GDS,LTV,TDS,AMORTIZATION,MORTGAGE AMOUNT,RATE,MORTGAGE PURPOSE,PAYMENT FREQUENCY,PROPERTY TYPE,TERM,FSA,AGE RANGE,GENDER,INCOME,INCOME TYPE,NAICS CODE,CREDIT SCORE,RESULT
CAX_Train_19730,19730,900000,3486,34.54,65.0,37.56,360,585000.0,5.0,Refinance,Monthly,Single Detached,12,V5M,60-64,Male,101000,2,23,652,FUNDED
CAX_Train_35739,35739,500000,3083,33.21,80.0,33.21,360,520000.0,4.75,Refinance,Monthly,Single Detached,12,L6Z,60-64,Female,115000,8,81,644,FUNDED
CAX_Train_3857,3857,216000,532,41.49,80.0,41.8,360,172800.0,4.75,Purchase,Bi-Weekly Accelerated,Townhouse Condominium,12,K1J,45-49,Unknown,38000,2,81,744,FUNDED
CAX_Train_19257,19257,425000,1708,28.59,64.71,43.98,300,275000.0,4.75,Purchase,Monthly,Townhouse Condominium,24,V3Z,25-29,Unknown,80000,2,54,594,FUNDED
CAX_Train_43008,43008,235000,1607,25.61,57.45,32.44,120,135000.0,4.5,Purchase,Monthly,Single Detached,36,B3M,45-49,Unknown,80000,8,44-45,719,FUNDED
CAX_Train_6520,6520,265000,1466,26.86,80.0,38.63,360,211600.0,6.0,Purchase,Monthly,High Rise,12,M9C,30-34,Female,80000,8,71,743,FUNDED
CAX_Train_7014,7014,650000,2736,35.51,73.39,38.61,360,455000.0,4.25,Refinance,Monthly,Single Detached,12,L1R,55-59,Male,97000,8,31-33,754,NOT FUNDED
CAX_Train_29043,29043,800000,1443,49.62,63.69,50.65,360,520000.0,4.5,Refinance,Bi-Weekly,Single Detached,12,L6A,45-49,Male,83000,2,56,663,FUNDED
CAX_Train_17310,17310,553000,2650,29.18,80.0,42.13,360,442448.0,5.0,Purchase,Monthly,Single Detached,12,L6X,30-34,Unknown,128000,2,23,697,FUNDED
CAX_Train_35864,35864,650000,1868,32.57,47.69,35.0,360,310000.0,4.0,Refinance,Monthly,Single Detached,24,L6R,60-64,Female,91000,8,48-49,644,FUNDED
CAX_Train_32412,32412,904000,4188,17.8,80.0,42.23,360,723120.0,4.0,Purchase,Monthly,High Rise,24,K1S,55-59,Male,250000,8,56,683,NOT FUNDED
CAX_Train_30929,30929,265000,1121,44.94,74.717,45.27,360,198000.0,4.0,Purchase,Monthly,Townhouse Condominium,12,L2N,45-49,Female,36000,2,56,832,NOT FUNDED
CAX_Train_26721,26721,780000,2391,52.19,54.32,52.4,360,440000.0,4.25,Refinance,Monthly,Semi-Detached,36,M6P,55-59,Unknown,51000,8,61,675,FUNDED
CAX_Train_26906,26906,336000,1434,23.45,70.0,25.35,360,251963.34,4.25,Purchase,Monthly,High Rise,12,L0G,65-69,Male,89000,8,44-45,739,FUNDED
CAX_Train_33702,33702,507000,2472,29.62,80.0,35.73,360,424000.0,4.25,Refinance,Monthly,Single Detached,6,K2J,45-49,Male,93000,8,54,639,NOT FUNDED
CAX_Train_31593,31593,470000,1812,36.4,62.0,36.4,360,400000.0,5.5,Refinance,Monthly,Single Detached,12,V3V,60-64,Female,72000,2,56,568,FUNDED
CAX_Train_28781,28781,555000,2425,30.29,80.0,30.92,360,444000.0,3.75,Purchase,Monthly,Single Detached,36,L7A,40-44,Male,100000,2,56,804,FUNDED
CAX_Train_23506,23506,739000,2960,28.26,80.0,28.35,360,591200.0,3.5,Purchase,Monthly,Townhouse Freehold,12,L4E,45-49,Male,131000,2,56,744,FUNDED
CAX_Train_23652,23652,455000,1493,25.83,50.55,25.99,360,230000.0,4.75,Refinance,Monthly,Single Detached,12,L6S,40-44,Unknown,75000,2,61,741,FUNDED
CAX_Train_22013,22013,445000,1736,37.22,40.64,39.4,360,267000.0,4.0,Purchase,Monthly,Single Detached,12,L1T,25-29,Male,160000,8,81,599,FUNDED
CAX_Train_15429,15429,282000,1326,11.58,75.0,11.62,360,211125.0,4.5,Purchase,Monthly,Townhouse Condominium,36,L4N,40-44,Female,120000,2,56,650,FUNDED
CAX_Train_23755,23755,520000,2145,26.73,67.308,29.06,360,368000.0,4.75,Refinance,Monthly,Townhouse Freehold,24,L1R,35-39,Male,101000,2,52,732,NOT FUNDED
CAX_Train_40187,40187,300000,1545,48.67,80.0,48.67,360,240000.0,5.0,Purchase,Monthly,Semi-Detached,12,K9A,50-54,Male,41000,2,48-49,616,FUNDED
CAX_Train_43981,43981,318000,1570,0.02,80.0,3.38,360,254400.0,4.25,Purchase,Monthly,Single Detached,12,L9N,50-54,Female,28000,9,92,737,FUNDED
CAX_Train_44922,44922,1000000,4737,40.07,80.0,40.81,360,800000.0,5.0,Purchase,Monthly,Single Detached,12,L6M,40-44,Male,146000,2,54,753,FUNDED
CAX_Train_1992,1992,440000,2047,1.48,80.0,28.44,360,351920.0,4.5,Purchase,Monthly,Semi-Detached,12,L9T,70 and over,Male,200000,8,72,749,FUNDED
CAX_Train_30585,30585,1322000,6947,33.83,80.0,42.42,360,1057600.0,6.0,Purchase,Monthly,Single Detached,12,L7B,35-39,Male,250000,2,56,680,NOT FUNDED
CAX_Train_754,754,1100000,2099,31.87,80.0,38.21,360,880000.0,4.0,Purchase,Bi-Weekly,Single Detached,12,L3P,35-39,Male,175000,8,31-33,760,FUNDED
CAX_Train_29420,29420,475000,1973,20.0,65.0,36.76,360,308750.0,5.5,Purchase,Monthly,Single Detached,12,N0A,35-39,Male,156000,8,23,705,NOT FUNDED
CAX_Train_44107,44107,476000,2431,34.29,80.0,39.26,360,380977.91,5.0,Purchase,Monthly,Single Detached,12,L3Z,25-29,Male,110000,8,48-49,550,FUNDED
CAX_Train_10193,10193,1160000,4416,24.81,75.0,37.11,360,870000.0,4.0,Refinance,Monthly,Single Detached,6,V5R,40-44,Female,139000,2,61,637,FUNDED
CAX_Train_20760,20760,483000,2313,37.0,75.0,39.66,300,361875.0,6.0,Purchase,Monthly,Townhouse Condominium,12,V1V,55-59,Male,150000,8,54,702,NOT FUNDED
CAX_Train_12249,12249,450000,1998,25.29,70.0,26.73,360,315000.0,4.75,Refinance,Monthly,Single Detached,12,L0R,35-39,Male,100000,6,81,646,FUNDED
CAX_Train_44799,44799,155000,830,24.4,67.65,24.4,360,126000.0,6.0,Refinance,Monthly,Single Detached,36,P0B,35-39,Male,46000,2,56,663,FUNDED
CAX_Train_14539,14539,240000,1105,24.58,65.0,24.79,360,158000.0,5.5,Refinance,Monthly,Single Detached,24,N0A,35-39,Female,59000,2,56,488,FUNDED
CAX_Train_25625,25625,638000,2721,26.02,80.0,40.48,360,510400.0,3.5,Purchase,Monthly,Single Detached,12,L7A,45-49,Male,131000,8,72,641,FUNDED
CAX_Train_18830,18830,443000,2082,4.53,75.0,44.16,360,332415.75,4.75,Purchase,Monthly,Townhouse Condominium,24,M8W,40-44,Female,141000,2,44-45,808,FUNDED
CAX_Train_38423,38423,555000,2553,32.15,75.0,42.23,360,412500.0,5.0,Refinance,Monthly,Single Detached,12,L7L,70 and over,Male,77000,8,52,615,FUNDED
CAX_Train_16901,16901,415000,1618,31.19,75.0,41.29,360,311250.0,3.75,Purchase,Monthly,High Rise,36,L4J,60-64,Male,83000,8,48-49,792,FUNDED
CAX_Train_6869,6869,260000,2149,39.57,70.1,39.57,360,350000.0,4.25,Refinance,Monthly,Townhouse Freehold,12,L1Z,55-59,Unknown,76000,2,62,690,FUNDED
CAX_Train_5336,5336,705000,2846,25.19,80.0,40.67,360,564000.0,3.5,Purchase,Monthly,Single Detached,36,L4H,30-34,Male,140000,8,53,731,FUNDED
CAX_Train_8280,8280,497000,2511,25.72,80.0,26.2,300,397360.0,5.0,Purchase,Monthly,Single Detached,12,T3G,35-39,Female,129000,2,54,685,NOT FUNDED
CAX_Train_31316,31316,538000,2257,26.34,80.0,36.93,360,476000.0,3.75,Purchase,Monthly,Single Detached,12,M1S,55-59,Female,192000,8,31-33,702,FUNDED
CAX_Train_18833,18833,580000,2472,20.57,80.0,34.24,360,464000.0,4.0,Purchase,Monthly,Single Detached,12,L6L,35-39,Male,150000,8,23,645,FUNDED
CAX_Train_28275,28275,225000,1879,37.47,76.05,47.34,360,286000.0,4.75,Refinance,Monthly,Single Detached,36,L2G,50-54,Unknown,65000,8,81,659,FUNDED
CAX_Train_18996,18996,780000,3570,0.11,79.49,37.0,360,620000.0,4.75,Purchase,Monthly,Townhouse Freehold,36,M6J,55-59,Female,75000,2,56,637,FUNDED
CAX_Train_24844,24844,235000,1052,30.32,75.01,33.84,360,193600.0,5.0,Purchase,Monthly,High Rise,12,M1V,35-39,Female,58000,2,56,562,FUNDED
CAX_Train_21553,21553,340000,1442,32.29,65.0,36.11,360,250000.0,4.75,Purchase,Monthly,Single Detached,12,L0E,35-39,Female,57000,2,44-45,612,FUNDED
CAX_Train_35942,35942,1400000,5184,35.95,63.47,38.94,360,952000.0,4.25,Refinance,Monthly,Single Detached,12,L3T,30-34,Female,176000,3,56,566,FUNDED
CAX_Train_37733,37733,360000,1748,35.05,80.0,35.7,300,288000.0,4.25,Purchase,Monthly,High Rise,12,M5V,25-29,Female,75000,2,56,756,FUNDED
CAX_Train_24361,24361,960000,3772,18.22,68.75,30.9,360,660000.0,4.5,Purchase,Monthly,Single Detached,12,L5M,25-29,Female,255000,8,92,725,FUNDED
CAX_Train_31392,31392,230000,772,31.6,43.51,43.42,360,100000.0,5.0,Refinance,Monthly,Single Detached,12,N0A,65-69,Male,34000,6,81,605,FUNDED
CAX_Train_4653,4653,600000,2503,28.14,65.0,36.34,360,400000.0,4.75,Refinance,Monthly,Single Detached,24,L3B,55-59,Male,111000,8,81,778,NOT FUNDED
CAX_Train_37023,37023,850000,3212,15.48,65.0,33.67,360,552500.0,4.0,Purchase,Monthly,Single Detached,12,L7B,45-49,Male,300000,8,11,692,NOT FUNDED
CAX_Train_35445,35445,170000,791,20.14,75.0,46.63,360,125000.0,4.5,Refinance,Monthly,Semi-Detached,12,B3T,45-49,Female,53000,2,62,618,FUNDED
CAX_Train_45174,45174,325000,1641,40.51,57.75899999999999,40.67,360,425000.0,4.25,Refinance,Monthly,Single Detached,12,L6S,55-59,Unknown,60000,19,72,642,NOT FUNDED
CAX_Train_33463,33463,700000,2499,34.33,63.08,41.29,360,410000.0,4.25,Refinance,Monthly,Single Detached,12,L9H,45-49,Male,73000,8,54,691,FUNDED
CAX_Train_40610,40610,350000,1036,42.33,50.0,50.26,300,155000.0,4.25,Refinance,Monthly,Single Detached,12,A1X,60-64,Unknown,32000,12,81,711,FUNDED
CAX_Train_30769,30769,400000,938,34.35,75.0,41.41,360,320000.0,5.0,Refinance,Bi-Weekly Accelerated,Single Detached,12,L4N,40-44,Male,114000,2,56,589,FUNDED
CAX_Train_11760,11760,1284000,5438,18.53,80.0,38.52,360,1027496.66,4.75,Purchase,Monthly,Single Detached,12,L9N,30-34,Female,362000,8,72,783,FUNDED
CAX_Train_37605,37605,1450000,4916,30.49,60.69,38.83,300,850000.0,3.5,Purchase,Monthly,Townhouse Freehold,24,M4S,55-59,Male,247000,8,56,858,FUNDED
CAX_Train_3481,3481,385000,1800,40.62,80.0,41.15,360,307600.0,4.25,Purchase,Monthly,Single Detached,12,N1R,30-34,Male,62000,2,48-49,743,FUNDED
CAX_Train_7973,7973,435000,1757,6.83,65.0,61.09,300,325000.0,5.75,Purchase,Monthly,Single Detached,60,L2H,40-44,Male,136000,8,23,748,NOT FUNDED
CAX_Train_25266,25266,465000,2178,36.7,80.0,37.29,360,372000.0,4.0,Purchase,Monthly,Single Detached,12,L7A,25-29,Female,94000,2,72,651,FUNDED
CAX_Train_42783,42783,265000,1469,39.16,75.0,42.72,360,225000.0,5.0,Refinance,Monthly,Semi-Detached,24,L1N,45-49,Female,55000,5,61,677,FUNDED
CAX_Train_31696,31696,316000,1388,15.83,80.0,41.48,360,252800.0,4.0,Purchase,Monthly,Single Detached,12,L2M,55-59,Male,120000,8,52,700,FUNDED
CAX_Train_6718,6718,1550000,6202,30.85,67.1,41.11,360,1100000.0,5.0,Refinance,Monthly,Single Detached,12,L4B,55-59,Female,248000,8,54,792,FUNDED
CAX_Train_32502,32502,380000,1809,37.56,80.0,37.71,360,304000.0,4.5,Purchase,Monthly,Single Detached,24,L1R,35-39,Female,61000,2,53,690,FUNDED
CAX_Train_44237,44237,865000,3597,27.9,80.0,34.43,360,692000.0,4.0,Purchase,Monthly,Single Detached,12,M4C,50-54,Male,195000,8,56,661,NOT FUNDED
CAX_Train_24160,24160,538000,2542,35.88,80.0,42.95,360,430000.0,4.75,Purchase,Monthly,High Rise,12,M2N,55-59,Unknown,95000,8,71,694,FUNDED
CAX_Train_36592,36592,620000,2841,16.31,80.0,22.85,360,496000.0,4.75,Refinance,Monthly,Single Detached,12,H7T,45-49,Male,216000,8,62,657,FUNDED
CAX_Train_32627,32627,645000,1381,16.14,37.99,23.65,360,244900.0,3.75,Purchase,Monthly,High Rise,12,M6K,30-34,Female,123000,17,81,760,NOT FUNDED
CAX_Train_3583,3583,525000,1380,33.04,76.77,34.4,360,390000.0,4.25,Refinance,Bi-Weekly Accelerated,Single Detached,24,L5L,70 and over,Male,105000,8,72,689,FUNDED
CAX_Train_21425,21425,275000,590,25.95,75.0,33.02,360,206250.0,4.5,Refinance,Monthly,Semi-Detached,24,L1V,50-54,Female,113000,2,56,655,FUNDED
CAX_Train_27543,27543,280000,691,64.94,26.79,64.94,360,75000.0,5.0,Refinance,Monthly,Single Detached,12,L9Y,30-34,Male,18000,5,56,687,FUNDED
CAX_Train_2857,2857,1200000,6283,11.9,80.0,46.58,360,960000.0,6.0,Purchase,Monthly,Single Detached,12,L0G,45-49,Male,417000,8,23,707,FUNDED
CAX_Train_23199,23199,315000,766,26.37,80.0,37.96,360,272000.0,5.0,Refinance,Bi-Weekly Accelerated,Townhouse Condominium,12,L5A,50-54,Male,85000,2,48-49,561,FUNDED
CAX_Train_7608,7608,530000,2269,23.15,80.0,35.44,360,464000.0,4.0,Refinance,Monthly,Single Detached,12,M1B,55-59,Female,124000,2,62,725,FUNDED
CAX_Train_6217,6217,485000,1873,44.93,65.0,44.93,360,330000.0,4.75,Refinance,Monthly,Townhouse Freehold,24,M1X,50-54,Female,53000,3,44-45,592,FUNDED
CAX_Train_19151,19151,525000,2102,23.46,78.36,34.23,360,420000.0,3.5,Refinance,Monthly,Townhouse Condominium,12,L5W,55-59,Male,116000,2,48-49,687,FUNDED
CAX_Train_26745,26745,563000,2676,27.8,80.0,35.82,360,450400.0,4.5,Purchase,Monthly,Single Detached,12,L3X,50-54,Male,95000,8,23,686,FUNDED
CAX_Train_12635,12635,173000,798,23.71,64.624,38.88,360,120400.0,5.0,Refinance,Monthly,Single Detached,36,K9V,40-44,Female,57000,-1,81,655,NOT FUNDED
CAX_Train_42677,42677,765000,3570,24.46,80.0,31.03,360,612000.0,5.0,Purchase,Monthly,Single Detached,12,M9R,30-34,Female,180000,2,54,520,FUNDED
CAX_Train_17869,17869,425000,823,17.04,35.0,44.81,360,140000.0,3.75,Purchase,Monthly,Townhouse Condominium,12,M1P,70 and over,Male,114000,8,54,728,FUNDED
CAX_Train_37174,37174,438000,1612,41.8,60.0,42.68,360,262800.0,5.0,Purchase,Monthly,Single Detached,12,L7J,50-54,Male,90000,8,56,731,FUNDED
CAX_Train_19607,19607,210000,982,19.19,65.0,39.6,360,136500.0,7.0,Refinance,Monthly,Single Detached,12,K0M,60-64,Male,68000,6,81,535,FUNDED
CAX_Train_20033,20033,469000,4991,8.88,65.0,39.79,360,780000.0,5.0,Refinance,Monthly,Single Detached,12,M1T,40-44,Female,1600000,8,23,642,FUNDED
CAX_Train_22448,22448,826000,4143,37.97,80.0,40.46,360,660792.0,5.5,Purchase,Monthly,Single Detached,12,L4H,55-59,Male,135000,2,81,752,NOT FUNDED
CAX_Train_18661,18661,950000,3524,28.62,80.0,37.2,360,759992.0,3.75,Purchase,Monthly,Single Detached,12,A1A,35-39,Male,175000,8,54,739,NOT FUNDED
CAX_Train_15805,15805,420000,1815,11.09,65.0,30.28,360,273000.0,5.0,Purchase,Monthly,Triplex,12,H4R,60-64,Female,210000,8,81,650,NOT FUNDED
CAX_Train_35683,35683,531000,2128,33.27,80.0,44.17,360,424720.0,3.75,Purchase,Monthly,Semi-Detached,12,M1H,40-44,Male,80000,2,72,701,FUNDED
CAX_Train_2578,2578,565000,2447,30.99,75.0,37.41,300,423750.0,3.5,Purchase,Monthly,Semi-Detached,12,L5L,45-49,Male,99000,8,23,681,FUNDED
CAX_Train_4550,4550,365000,1790,55.42,65.0,75.7,300,237250.0,5.5,Refinance,Monthly,Single Detached,12,E1A,40-44,Male,41000,2,72,780,FUNDED
CAX_Train_32084,32084,180000,878,19.85,67.14,29.06,300,112450.0,5.25,Refinance,Monthly,Single Detached,12,J5M,35-39,Female,58000,2,56,649,FUNDED
CAX_Train_40339,40339,630000,1284,10.93,80.0,11.91,360,490000.0,4.25,Refinance,Bi-Weekly,Single Detached,12,L1S,65-69,Male,99000,2,56,840,FUNDED
CAX_Train_8528,8528,281000,1406,40.54,80.0,40.54,360,224720.0,5.0,Purchase,Monthly,Semi-Detached,12,L4N,50-54,Female,45000,2,61,563,FUNDED
CAX_Train_44240,44240,460000,2037,26.99,80.0,29.0,360,368000.0,3.5,Purchase,Monthly,Townhouse Freehold,12,L7A,Under 25,Male,95000,8,48-49,751,FUNDED
CAX_Train_29629,29629,252000,1910,41.8,70.0,42.29,300,315000.0,5.0,Refinance,Monthly,Single Detached,12,L2G,40-44,Male,75000,2,56,679,FUNDED
CAX_Train_39530,39530,490000,2171,24.36,78.37,24.87,360,384000.0,4.5,Refinance,Monthly,Single Detached,24,L3R,35-39,Male,63000,2,54,711,FUNDED
CAX_Train_7284,7284,539000,2151,20.32,68.71,54.94,360,377930.0,4.5,Refinance,Monthly,High Rise,24,V1Y,55-59,Female,170000,2,44-45,810,FUNDED
CAX_Train_43852,43852,251000,1019,1.71,75.0,34.28,360,188175.0,4.0,Purchase,Monthly,High Rise,12,M6A,35-39,Female,140000,2,56,772,FUNDED
CAX_Train_4754,4754,750000,2743,25.08,62.1,36.03,360,487500.0,4.25,Refinance,Monthly,Townhouse Freehold,12,L4E,35-39,Male,153000,8,56,681,FUNDED
CAX_Train_38723,38723,269000,1603,5.4,80.0,32.94,360,270000.0,4.75,Refinance,Monthly,Single Detached,12,N3T,45-49,Female,125000,8,48-49,714,NOT FUNDED
CAX_Train_16564,16564,500000,2416,18.65,80.0,21.63,360,449999.0,5.0,Purchase,Monthly,Single Detached,12,L4T,40-44,Female,175000,8,44-45,715,NOT FUNDED
CAX_Train_31500,31500,528000,2560,28.48,80.0,44.38,360,475200.0,5.0,Purchase,Monthly,Semi-Detached,12,L7A,25-29,Female,127000,8,56,787,FUNDED
CAX_Train_43832,43832,275000,1336,0.72,80.0,18.34,360,219920.0,4.5,Purchase,Monthly,High Rise,12,M2N,45-49,Male,125000,8,22,716,FUNDED
CAX_Train_43174,43174,705000,3194,8.33,70.0,40.04,360,493500.0,5.5,Purchase,Monthly,Single Detached,12,L1V,40-44,Unknown,280000,8,54,681,NOT FUNDED
CAX_Train_31884,31884,312000,647,27.72,75.0,42.15,360,265000.0,5.0,Refinance,Bi-Weekly,Single Detached,36,T3J,55-59,Male,78000,2,48-49,605,FUNDED
CAX_Train_21321,21321,233000,1005,31.93,65.0,36.92,360,151450.0,4.5,Purchase,Monthly,Single Detached,24,K7K,45-49,Male,38000,8,23,644,FUNDED
CAX_Train_6925,6925,272000,1337,26.53,80.0,26.97,360,217600.0,4.75,Purchase,Monthly,Single Detached,12,L6S,35-39,Female,65000,2,56,741,NOT FUNDED
CAX_Train_12942,12942,315000,796,30.72,41.27,30.74,360,130000.0,3.0,Refinance,Monthly,Townhouse Freehold,60,K1V,30-34,Unknown,35000,2,56,893,NOT FUNDED
CAX_Train_40864,40864,570000,1687,93.54,48.24,93.54,360,275000.0,5.0,Refinance,Monthly,Townhouse Freehold,12,L9T,35-39,Female,24000,2,56,545,NOT FUNDED
CAX_Train_44092,44092,800000,2755,28.76,59.25,29.45,360,400000.0,4.5,Refinance,Monthly,Triplex,12,H7P,40-44,Female,52000,2,56,636,FUNDED
CAX_Train_28377,28377,313000,1511,30.88,56.81,32.09,360,250000.0,4.5,Refinance,Monthly,Townhouse Freehold,12,L4G,65-69,Female,65000,2,56,508,FUNDED
CAX_Train_31899,31899,430000,2036,24.24,80.0,41.19,360,346336.0,5.0,Purchase,Monthly,Townhouse Condominium,12,M1P,30-34,Male,138000,2,54,0,FUNDED
CAX_Train_21996,21996,345000,1712,27.68,64.89,40.16,360,288750.0,5.0,Refinance,Monthly,Semi-Detached,12,M1B,60-64,Female,79000,1,81,603,FUNDED
CAX_Train_43012,43012,469000,1710,18.1,60.0,21.35,360,281400.0,4.25,Purchase,Monthly,Single Detached,12,L6T,55-59,Male,90000,8,23,629,FUNDED
CAX_Train_23397,23397,1325000,4979,4.88,65.0,22.25,360,861250.0,5.0,Purchase,Monthly,Single Detached,12,V5E,45-49,Male,148000,2,53,709,NOT FUNDED
CAX_Train_12442,12442,215000,450,42.54,65.0,42.54,360,161175.0,5.25,Purchase,Bi-Weekly,High Rise,12,L5M,30-34,Unknown,105000,2,54,0,FUNDED
CAX_Train_10974,10974,231000,1008,0.94,75.98,43.23,360,175316.25,4.5,Purchase,Monthly,High Rise,12,M5A,70 and over,Male,157000,2,56,614,FUNDED
CAX_Train_33766,33766,292000,1996,41.66,80.0,41.66,360,351000.0,5.0,Purchase,Monthly,Single Detached,12,L4N,55-59,Male,70000,2,56,790,FUNDED
CAX_Train_31275,31275,481000,2139,31.61,80.0,32.33,360,384804.0,4.0,Purchase,Monthly,Single Detached,12,L7A,25-29,Male,85000,8,54,756,FUNDED
CAX_Train_5913,5913,249000,915,38.6,75.0,38.9,360,186750.0,4.25,Purchase,Monthly,High Rise,12,M1S,40-44,Female,40000,2,62,779,NOT FUNDED
CAX_Train_15236,15236,550000,2428,32.01,80.0,39.39,360,440000.0,3.75,Refinance,Monthly,Single Detached,12,L4M,40-44,Male,231000,8,48-49,627,NOT FUNDED
CAX_Train_40830,40830,220000,877,29.19,65.0,34.78,360,133250.0,5.0,Refinance,Monthly,Single Detached,36,K2G,65-69,Unknown,35000,2,56,636,NOT FUNDED
CAX_Train_31257,31257,1200000,3669,36.35,62.5,68.74,360,750000.0,4.25,Refinance,Monthly,Single Detached,12,L4J,65-69,Male,139000,6,81,840,FUNDED
CAX_Train_11579,11579,279000,1224,3.85,75.0,39.54,360,209550.0,4.75,Purchase,Monthly,High Rise,12,M5V,25-29,Male,190000,2,61,718,FUNDED
CAX_Train_40778,40778,485000,2115,29.8,80.0,34.23,360,388000.0,3.5,Purchase,Monthly,Single Detached,24,L4M,55-59,Male,80000,8,48-49,789,FUNDED
CAX_Train_8254,8254,220000,1022,27.91,75.0,42.82,360,165000.0,4.5,Purchase,Monthly,Single Detached,12,L8H,25-29,Male,47000,2,56,559,FUNDED
CAX_Train_11386,11386,350000,1640,29.5,80.0,30.12,360,315000.0,5.0,Purchase,Monthly,Single Detached,12,T3J,25-29,Male,77000,8,48-49,754,FUNDED
CAX_Train_35077,35077,800000,2226,56.07,37.5,56.07,360,300000.0,4.5,Refinance,Monthly,Single Detached,12,L1V,50-54,Male,50000,2,72,0,FUNDED
CAX_Train_10424,10424,229000,1166,39.49,70.0,43.79,300,159950.0,6.0,Purchase,Monthly,Single Detached,12,A1X,60-64,Female,38000,2,61,533,FUNDED
CAX_Train_33321,33321,280000,1359,10.36,80.0,34.78,360,224000.0,4.5,Purchase,Monthly,Townhouse Condominium,12,K1V,55-59,Male,188000,2,61,726,FUNDED
CAX_Train_16685,16685,315000,1570,33.41,80.0,33.81,360,252000.0,4.0,Purchase,Monthly,Single Detached,12,L2W,40-44,Male,60000,2,44-45,676,FUNDED
CAX_Train_42111,42111,827000,3945,33.99,80.0,42.41,360,661832.0,5.0,Purchase,Monthly,Single Detached,12,L0L,30-34,Male,162000,8,44-45,656,FUNDED
CAX_Train_39894,39894,650000,2681,18.7,78.46,36.92,360,510000.0,4.0,Refinance,Monthly,Single Detached,12,M1E,40-44,Male,338000,8,56,779,FUNDED
CAX_Train_31497,31497,235000,568,18.52,65.0,36.7,360,188500.0,5.25,Refinance,Bi-Weekly,Single Detached,24,L0K,60-64,Male,86000,2,48-49,618,FUNDED
CAX_Train_11653,11653,550000,1973,21.31,57.27,24.53,360,315000.0,5.0,Refinance,Monthly,Single Detached,12,M6G,45-49,Female,120000,2,56,519,FUNDED
CAX_Train_13649,13649,541000,2570,29.71,80.0,34.95,360,432756.0,4.25,Purchase,Monthly,Single Detached,12,L9R,25-29,Male,119000,8,48-49,686,FUNDED
CAX_Train_44836,44836,475000,1728,36.06,65.31,40.02,360,380000.0,4.0,Refinance,Monthly,Townhouse Condominium,12,M1P,30-34,Female,63000,2,62,710,FUNDED
CAX_Train_41353,41353,400000,825,25.46,75.0,33.66,360,300000.0,5.0,Refinance,Bi-Weekly Accelerated,Townhouse Condominium,12,V4N,50-54,Male,87000,2,11,587,FUNDED
CAX_Train_38651,38651,550000,2441,25.66,75.0,39.96,360,412500.0,5.0,Refinance,Monthly,Single Detached,12,L4R,35-39,Male,120000,8,23,633,NOT FUNDED
CAX_Train_25819,25819,650000,1977,36.66,48.46,36.66,360,315000.0,4.5,Refinance,Monthly,Single Detached,12,L1S,50-54,Male,68000,2,62,503,FUNDED
CAX_Train_10346,10346,292000,1509,30.38,80.0,33.53,360,233600.0,4.75,Purchase,Monthly,Single Detached,12,J6Y,35-39,Female,35000,2,23,674,FUNDED
CAX_Train_35398,35398,989000,4667,37.75,74.943,44.7,360,791000.0,4.75,Purchase,Monthly,Single Detached,12,L7G,30-34,Female,77000,1,81,707,FUNDED
CAX_Train_22022,22022,1492000,6714,27.23,65.0,39.31,360,970000.0,5.5,Purchase,Monthly,Single Detached,12,L4G,40-44,Male,300000,8,44-45,735,FUNDED
CAX_Train_5548,5548,369000,1702,23.13,75.0,41.09,300,276750.0,5.5,Refinance,Monthly,Single Detached,12,A1S,60-64,Male,93000,8,23,534,NOT FUNDED
CAX_Train_36416,36416,500000,2301,34.23,75.0,42.35,360,375000.0,5.0,Refinance,Monthly,Semi-Detached,12,H4B,35-39,Female,84000,2,72,631,NOT FUNDED
CAX_Train_37817,37817,1600000,6159,32.44,76.875,38.98,360,1230000.0,4.5,Purchase,Monthly,Single Detached,36,L6L,40-44,Male,257000,8,54,652,NOT FUNDED
CAX_Train_31044,31044,880000,3186,22.1,80.0,32.11,360,586000.0,4.5,Refinance,Monthly,Single Detached,12,L3X,50-54,Female,200000,8,54,654,FUNDED
CAX_Train_34896,34896,1380000,5272,32.23,65.0,37.2,360,897000.0,5.0,Purchase,Monthly,Single Detached,12,M2P,25-29,Male,200000,8,56,657,FUNDED
CAX_Train_23316,23316,275000,1281,45.26,75.94,45.65,360,206250.0,4.75,Purchase,Monthly,Single Detached,12,L2R,Under 25,Male,37000,2,31-33,719,FUNDED
CAX_Train_41541,41541,420000,2226,35.26,80.0,37.13,360,336000.0,5.0,Purchase,Monthly,Single Detached,12,M6P,45-49,Female,80000,8,72,628,NOT FUNDED
CAX_Train_15049,15049,650000,3199,42.53,80.0,45.26,360,552000.0,4.0,Refinance,Monthly,Single Detached,24,N5X,40-44,Female,186000,2,52,640,FUNDED
CAX_Train_36203,36203,606000,2856,35.88,80.0,36.38,360,484800.0,5.0,Purchase,Monthly,Single Detached,12,M1K,50-54,Unknown,112000,8,44-45,676,FUNDED
CAX_Train_43559,43559,621000,2548,39.34,80.0,39.49,360,496800.0,4.0,Purchase,Monthly,Single Detached,12,M1V,40-44,Unknown,80000,2,52,679,FUNDED
