Unique_ID,MORTGAGE NUMBER,PROPERTY VALUE,MORTGAGE PAYMENT,GDS,LTV,TDS,AMORTIZATION,MORTGAGE AMOUNT,RATE,MORTGAGE PURPOSE,PAYMENT FREQUENCY,PROPERTY TYPE,TERM,FSA,AGE RANGE,GENDER,INCOME,INCOME TYPE,NAICS CODE,CREDIT SCORE,RESULT
CAX_Train_17736,17736,470000,2121,44.91,75.0,44.91,360,352500.0,4.75,Refinance,Monthly,Semi-Detached,12,L1R,35-39,Male,60000,2,62,543,NOT FUNDED
CAX_Train_1430,1430,3400000,13337,29.44,65.0,41.85,360,2210000.0,5.0,Purchase,Monthly,Single Detached,12,L4C,55-59,Unknown,550000,8,72,643,FUNDED
CAX_Train_10510,10510,550000,2461,10.41,74.18,32.29,360,400000.0,4.25,Purchase,Monthly,Duplex,12,H7N,50-54,Female,96000,8,52,839,FUNDED
CAX_Train_9305,9305,140000,441,19.33,42.86,19.33,360,60000.0,5.25,Refinance,Monthly,Single Detached,12,K0A,45-49,Unknown,23000,6,81,508,FUNDED
CAX_Train_25355,25355,418000,1760,39.39,66.35,39.39,360,277000.0,5.0,Purchase,Monthly,Townhouse Freehold,12,L3X,35-39,Female,57000,2,56,796,FUNDED
CAX_Train_24541,24541,420000,1441,32.25,58.33,38.84,360,245000.0,4.0,Refinance,Monthly,Single Detached,12,M9W,45-49,Unknown,32000,2,56,659,FUNDED
CAX_Train_24157,24157,300000,1488,35.05,80.0,40.06,360,240000.0,4.25,Refinance,Monthly,Single Detached,12,L0C,45-49,Unknown,62000,2,81,629,NOT FUNDED
CAX_Train_28790,28790,540000,1404,45.49,50.0,45.49,360,230000.0,5.0,Refinance,Monthly,Single Detached,12,M1B,65-69,Female,40000,6,81,764,NOT FUNDED
CAX_Train_24031,24031,225000,1184,6.5,48.65,127.81,360,180000.0,4.5,Refinance,Monthly,Single Detached,12,L1J,70 and over,Female,39000,6,81,582,FUNDED
CAX_Train_28860,28860,490000,1777,10.78,65.0,45.65,360,318500.0,5.5,Refinance,Monthly,Fourplex,12,T2E,50-54,Male,250000,8,23,680,NOT FUNDED
CAX_Train_19501,19501,1007000,4665,32.1,80.0,39.2,360,805592.0,4.0,Purchase,Monthly,Single Detached,12,L3Z,40-44,Female,180000,8,72,796,NOT FUNDED
CAX_Train_7467,7467,998000,3661,37.08,75.0,37.35,360,688500.0,4.5,Refinance,Monthly,Single Detached,36,V3T,50-54,Male,110000,8,48-49,782,FUNDED
CAX_Train_24089,24089,1560000,6923,35.6,80.0,40.39,360,1248000.0,4.5,Purchase,Monthly,Single Detached,12,M3B,30-34,Female,238000,8,31-33,687,FUNDED
CAX_Train_24596,24596,1000000,3797,32.89,66.0,40.43,360,660000.0,4.0,Purchase,Monthly,Single Detached,24,L0L,55-59,Male,144000,8,54,753,FUNDED
CAX_Train_27284,27284,600000,2227,50.01,70.45,50.01,360,360000.0,5.0,Refinance,Monthly,Single Detached,12,L0L,60-64,Unknown,57000,6,81,700,FUNDED
CAX_Train_33756,33756,1273000,3742,22.82,47.911,35.36,360,610000.0,5.0,Refinance,Monthly,Single Detached,12,L6A,65-69,Female,57000,2,44-45,783,NOT FUNDED
CAX_Train_42622,42622,347000,1787,35.6,80.0,37.49,360,260250.0,5.0,Purchase,Monthly,Single Detached,12,L2H,40-44,Female,67000,2,56,609,FUNDED
CAX_Train_1469,1469,415000,1747,12.44,77.51,42.18,360,321675.0,4.5,Purchase,Monthly,High Rise,12,M5V,35-39,Male,195000,8,72,684,FUNDED
CAX_Train_3530,3530,843000,3599,32.88,80.0,37.79,360,674400.0,3.5,Purchase,Monthly,Single Detached,6,L5K,30-34,Male,135000,2,72,665,FUNDED
CAX_Train_10306,10306,1080000,2467,43.13,70.0,43.29,360,822500.0,5.5,Refinance,Bi-Weekly Accelerated,Single Detached,24,V6Y,60-64,Female,200000,8,81,687,FUNDED
CAX_Train_24865,24865,1419000,5031,24.75,65.008,29.18,360,902888.0,4.75,Purchase,Monthly,Single Detached,12,V3Z,40-44,Female,145000,8,54,806,NOT FUNDED
CAX_Train_28772,28772,515000,1003,94.68,62.0,94.68,360,319300.0,5.0,Refinance,Bi-Weekly Accelerated,Single Detached,12,J4X,65-69,Female,27000,2,62,677,FUNDED
CAX_Train_31117,31117,880000,3665,37.76,80.0,37.86,360,680000.0,4.0,Purchase,Monthly,Townhouse Freehold,12,M6P,35-39,Female,125000,8,56,780,FUNDED
CAX_Train_44436,44436,352000,1602,0.9,75.0,46.88,360,263812.5,4.5,Purchase,Monthly,High Rise,12,M5S,50-54,Female,420000,1,62,692,FUNDED
CAX_Train_35661,35661,600000,2225,22.2,62.81,22.2,360,380000.0,4.75,Refinance,Monthly,Semi-Detached,24,L3X,40-44,Male,128000,2,54,597,FUNDED
CAX_Train_17650,17650,168000,854,1.58,65.0,34.09,360,109200.0,5.5,Purchase,Monthly,Single Detached,12,L1J,55-59,Unknown,210000,8,56,745,FUNDED
CAX_Train_43707,43707,315000,1700,26.56,70.455,26.56,360,290000.0,4.25,Refinance,Monthly,Townhouse Condominium,12,L7S,65-69,Male,89000,2,56,631,NOT FUNDED
CAX_Train_15893,15893,320000,758,30.14,75.0,43.12,360,256000.0,5.5,Refinance,Bi-Weekly,Semi-Detached,12,K2J,50-54,Female,69000,2,62,589,FUNDED
CAX_Train_40918,40918,440000,2941,38.0,78.0,45.45,360,487500.0,5.0,Refinance,Monthly,Semi-Detached,12,L1T,45-49,Male,96000,8,53,574,FUNDED
CAX_Train_26294,26294,504000,2128,24.23,65.0,42.03,360,327275.0,6.0,Purchase,Monthly,High Rise,12,M4P,50-54,Male,118000,2,23,0,FUNDED
CAX_Train_17259,17259,390000,1849,38.19,80.0,39.05,360,312000.0,4.5,Purchase,Monthly,High Rise,12,L7R,30-34,Male,70000,8,54,755,NOT FUNDED
CAX_Train_12146,12146,321000,1458,36.04,75.0,42.73,360,247500.0,4.5,Refinance,Monthly,Single Detached,36,T5M,60-64,Female,27000,2,56,650,FUNDED
CAX_Train_12206,12206,254000,1143,22.74,80.0,37.23,360,215900.0,3.75,Purchase,Monthly,Semi-Detached,12,N2E,30-34,Female,96000,5,81,739,FUNDED
CAX_Train_983,983,730000,2717,18.21,65.0,27.71,360,474500.0,4.75,Purchase,Monthly,Single Detached,12,V4C,55-59,Male,67000,8,56,650,NOT FUNDED
CAX_Train_21364,21364,300000,1417,18.29,80.0,36.43,360,239920.0,4.5,Purchase,Monthly,Townhouse Condominium,12,M1B,30-34,Male,100000,8,48-49,759,FUNDED
CAX_Train_34481,34481,580000,2494,34.56,77.0,37.22,360,462000.0,4.0,Refinance,Monthly,Single Detached,12,L3S,35-39,Female,90000,2,56,703,FUNDED
CAX_Train_44809,44809,405000,2446,23.99,80.0,24.15,360,392000.0,5.0,Refinance,Monthly,Single Detached,12,L6S,45-49,Male,143000,8,54,606,FUNDED
CAX_Train_30084,30084,425000,1883,33.61,65.0,46.9,360,340000.0,5.5,Refinance,Monthly,Townhouse Freehold,12,L1M,35-39,Male,105000,2,56,504,FUNDED
CAX_Train_37282,37282,570000,2543,30.03,80.0,42.12,360,456000.0,4.5,Purchase,Monthly,Single Detached,12,L4T,30-34,Male,105000,2,23,692,FUNDED
CAX_Train_22621,22621,285000,1263,30.08,75.0,36.6,360,228000.0,4.5,Purchase,Monthly,Townhouse Freehold,12,L9S,25-29,Female,76000,2,56,658,FUNDED
CAX_Train_7379,7379,576000,2654,20.31,74.99,25.17,360,431750.0,4.5,Purchase,Monthly,Single Detached,12,L7A,30-34,Male,163000,8,48-49,830,FUNDED
CAX_Train_27802,27802,248000,1042,8.34,75.0,46.17,360,185850.0,4.25,Purchase,Monthly,High Rise,12,M1B,45-49,Male,48000,2,56,647,FUNDED
CAX_Train_22518,22518,380000,1823,13.94,80.0,38.57,360,304000.0,4.25,Purchase,Monthly,Single Detached,12,L1G,50-54,Female,166000,2,52,724,FUNDED
CAX_Train_35065,35065,545000,3082,30.9,80.0,39.63,360,560000.0,4.25,Refinance,Monthly,Single Detached,12,L4H,60-64,Male,124000,2,54,654,FUNDED
CAX_Train_14936,14936,281000,1423,42.13,76.64,45.89,360,237591.0,5.0,Refinance,Monthly,High Rise,12,M9A,45-49,Male,48000,2,44-45,651,FUNDED
CAX_Train_30674,30674,279000,1309,18.76,80.0,19.85,360,223361.0,4.75,Purchase,Monthly,High Rise,12,M8W,45-49,Female,176000,8,81,571,NOT FUNDED
CAX_Train_4685,4685,265000,1098,18.34,75.0,42.53,360,198742.5,4.25,Purchase,Monthly,Single Detached,12,M9W,45-49,Male,102000,2,56,726,FUNDED
CAX_Train_45581,45581,325000,1011,31.22,30.77,41.45,360,150000.0,6.0,Refinance,Monthly,Single Detached,12,N0L,50-54,Unknown,81000,8,54,516,FUNDED
CAX_Train_26545,26545,900000,3476,32.23,80.0,35.65,360,787111.0,3.5,Purchase,Monthly,Single Detached,12,L4E,60-64,Female,146000,8,23,708,FUNDED
CAX_Train_42096,42096,620000,2474,29.52,75.0,41.36,360,465000.0,4.25,Purchase,Monthly,High Rise,24,V7P,50-54,Male,109000,2,62,745,FUNDED
CAX_Train_38899,38899,645000,3025,44.82,80.0,46.73,360,516000.0,5.0,Purchase,Monthly,Semi-Detached,12,L6B,30-34,Female,130000,8,54,669,NOT FUNDED
CAX_Train_24639,24639,2400000,8849,21.47,62.5,24.36,360,1500000.0,4.5,Purchase,Monthly,Single Detached,12,M4V,55-59,Female,517000,8,53,765,FUNDED
CAX_Train_41712,41712,190000,919,25.3,65.0,28.68,360,123500.0,5.0,Purchase,Monthly,Single Detached,24,L2A,60-64,Male,48000,8,48-49,683,FUNDED
CAX_Train_19532,19532,552000,2426,1.99,75.0,34.93,360,413925.0,4.0,Purchase,Monthly,High Rise,12,M4V,50-54,Female,500000,8,53,750,FUNDED
CAX_Train_25980,25980,680000,3205,26.44,80.0,42.18,360,544000.0,4.5,Refinance,Monthly,Single Detached,12,B3E,35-39,Female,150000,8,44-45,664,FUNDED
CAX_Train_12559,12559,560000,2985,21.27,77.61,28.58,360,520000.0,4.0,Refinance,Monthly,Single Detached,36,L1X,45-49,Female,175000,8,48-49,679,FUNDED
CAX_Train_22269,22269,850000,3691,13.75,70.0,29.25,360,637500.0,5.75,Purchase,Monthly,Single Detached,12,V3V,45-49,Male,200000,8,56,569,FUNDED
CAX_Train_8303,8303,700000,3148,16.24,79.997,31.11,360,559900.0,3.75,Purchase,Monthly,Semi-Detached,12,L7B,55-59,Female,960000,8,44-45,724,FUNDED
CAX_Train_44359,44359,360000,1714,26.03,80.0,35.35,360,288000.0,4.25,Purchase,Monthly,Townhouse Condominium,12,L8W,50-54,Male,85000,8,23,610,FUNDED
CAX_Train_36495,36495,240000,1121,19.07,70.0,19.07,300,170000.0,5.0,Refinance,Monthly,High Rise,12,J3G,25-29,Male,80000,8,23,613,NOT FUNDED
CAX_Train_30007,30007,449000,1969,25.7,80.0,29.53,360,359592.0,4.0,Purchase,Monthly,Semi-Detached,12,L5V,50-54,Male,62000,2,44-45,765,FUNDED
CAX_Train_36598,36598,995000,4223,46.3,65.0,46.68,360,650000.0,6.0,Refinance,Monthly,Single Detached,12,V3S,50-54,Male,113000,2,61,625,NOT FUNDED
CAX_Train_29778,29778,350000,1698,1.38,62.86,5.92,300,220000.0,6.0,Refinance,Monthly,Duplex,12,H1H,35-39,Male,120000,2,54,639,FUNDED
CAX_Train_11802,11802,382000,1934,3.33,75.0,42.47,360,286500.0,5.5,Purchase,Monthly,High Rise,12,M2N,45-49,Female,200000,8,72,619,FUNDED
CAX_Train_34363,34363,630000,2830,33.48,80.0,34.95,360,504000.0,4.25,Purchase,Monthly,Single Detached,12,L5B,45-49,Unknown,105000,2,56,688,FUNDED
CAX_Train_27455,27455,256000,1136,4.16,75.0,40.99,360,191992.5,4.25,Purchase,Monthly,High Rise,24,M6K,35-39,Female,125000,8,44-45,775,FUNDED
CAX_Train_9452,9452,250000,1238,36.92,75.0,37.2,300,187500.0,4.5,Purchase,Monthly,Single Detached,12,A1A,30-34,Male,44000,2,23,624,FUNDED
CAX_Train_42060,42060,270000,1287,1.11,80.0,43.01,360,215920.0,4.25,Purchase,Monthly,High Rise,36,K2P,50-54,Male,276000,8,72,719,FUNDED
CAX_Train_41112,41112,633000,1246,18.7,80.0,43.12,360,506392.0,3.5,Purchase,Bi-Weekly,Single Detached,12,L4E,50-54,Male,180000,8,56,698,FUNDED
CAX_Train_39745,39745,215000,1006,12.64,80.0,14.69,360,172000.0,3.5,Refinance,Monthly,Single Detached,12,N6C,45-49,Female,105000,8,56,683,NOT FUNDED
CAX_Train_22747,22747,368000,1573,29.53,75.0,29.71,360,276000.0,4.5,Purchase,Monthly,Townhouse Freehold,24,L9T,30-34,Female,49000,2,54,788,FUNDED
CAX_Train_40925,40925,260000,762,28.16,75.0,28.16,360,236000.0,5.5,Refinance,Bi-Weekly Accelerated,Single Detached,24,L1C,55-59,Male,79000,2,54,638,FUNDED
CAX_Train_8879,8879,540000,2496,35.96,80.0,37.9,360,468000.0,4.0,Refinance,Monthly,Single Detached,12,L9T,45-49,Male,95000,2,54,719,FUNDED
CAX_Train_29799,29799,750000,1982,28.39,48.95,36.41,360,350000.0,4.5,Refinance,Monthly,Single Detached,12,M6N,65-69,Female,89000,2,62,610,FUNDED
CAX_Train_28970,28970,175000,693,-10.7,74.286,-10.7,360,130000.0,5.0,Refinance,Monthly,Single Detached,24,N3T,55-59,Unknown,69000,2,48-49,640,NOT FUNDED
CAX_Train_38060,38060,1250000,3263,31.29,66.67,38.58,360,687500.0,4.0,Refinance,Monthly,Single Detached,12,L3T,55-59,Male,175000,8,23,685,NOT FUNDED
CAX_Train_38790,38790,770000,2841,17.51,75.0,19.34,360,577425.0,4.25,Purchase,Monthly,High Rise,24,V6Z,30-34,Male,220000,8,23,710,NOT FUNDED
CAX_Train_14051,14051,373000,1772,12.98,80.0,40.9,360,298387.2,4.25,Purchase,Monthly,Single Detached,12,N2R,45-49,Male,173000,8,54,652,FUNDED
CAX_Train_33107,33107,164000,1011,29.41,80.0,36.83,360,140000.0,5.75,Refinance,Monthly,Single Detached,12,N5V,60-64,Male,45000,6,81,681,NOT FUNDED
CAX_Train_22462,22462,368000,1852,5.61,78.26,31.7,360,294400.0,5.0,Purchase,Monthly,Single Detached,12,K4A,55-59,Male,125000,8,53,577,FUNDED
CAX_Train_5093,5093,520000,2492,20.39,75.0,42.08,360,390000.0,5.75,Refinance,Monthly,Semi-Detached,12,L6V,55-59,Female,73000,19,56,551,FUNDED
CAX_Train_38698,38698,445000,1943,32.64,80.0,40.57,360,355920.0,3.5,Purchase,Monthly,Townhouse Freehold,24,L3Z,50-54,Female,117000,8,53,751,FUNDED
CAX_Train_17636,17636,370000,1792,41.95,70.27,41.95,300,260000.0,5.0,Refinance,Monthly,Semi-Detached,12,L6R,40-44,Female,102000,2,56,549,FUNDED
CAX_Train_38023,38023,513000,2604,27.1,80.0,36.81,360,461596.18,5.0,Purchase,Monthly,Townhouse Freehold,12,L7G,45-49,Male,139000,8,23,690,NOT FUNDED
CAX_Train_10592,10592,689000,2706,32.07,80.0,32.07,360,551200.0,3.5,Purchase,Monthly,Single Detached,12,M1V,30-34,Female,105000,8,81,764,FUNDED
CAX_Train_28306,28306,750000,3091,58.68,65.0,58.68,360,487500.0,5.5,Refinance,Monthly,Single Detached,12,M1X,45-49,Female,102000,2,56,500,FUNDED
CAX_Train_13172,13172,265000,1201,16.46,65.0,17.27,360,172250.0,5.0,Refinance,Monthly,Single Detached,36,N3Y,50-54,Male,98000,2,92,667,FUNDED
CAX_Train_22900,22900,1186000,5124,30.63,78.921,49.53,360,936000.0,4.5,Purchase,Monthly,Single Detached,12,L6M,40-44,Male,206000,8,54,787,FUNDED
CAX_Train_18138,18138,570000,1020,33.8,63.89,35.76,300,315000.0,4.5,Refinance,Bi-Weekly,Single Detached,36,L4N,45-49,Female,82000,19,56,685,FUNDED
CAX_Train_11605,11605,307000,532,35.77,16.29,36.3,300,50000.0,4.75,Refinance,Monthly,Single Detached,12,L4N,60-64,Male,46000,2,81,0,FUNDED
CAX_Train_35354,35354,328000,778,28.22,80.0,43.38,360,262392.0,5.0,Purchase,Bi-Weekly,Single Detached,12,L4N,30-34,Female,85000,8,44-45,641,FUNDED
CAX_Train_11283,11283,270000,650,39.47,80.0,42.45,360,216000.0,4.75,Purchase,Bi-Weekly,Single Detached,12,L1H,70 and over,Female,45000,6,81,761,FUNDED
CAX_Train_42687,42687,275000,1512,24.51,80.0,24.72,360,220000.0,5.25,Refinance,Monthly,Single Detached,24,N3P,30-34,Male,79000,2,31-33,641,FUNDED
CAX_Train_37734,37734,462000,2283,25.1,80.0,37.89,360,369600.0,4.5,Purchase,Monthly,Single Detached,12,L1T,40-44,Male,85000,2,54,645,FUNDED
CAX_Train_14939,14939,334000,1627,17.17,65.0,44.5,360,264404.0,5.0,Purchase,Monthly,Townhouse Freehold,12,K2V,70 and over,Female,191000,8,62,667,NOT FUNDED
CAX_Train_22908,22908,460000,1786,2.34,65.0,35.52,360,299000.0,5.0,Purchase,Monthly,Single Detached,12,M9N,45-49,Male,300000,8,23,787,FUNDED
CAX_Train_25651,25651,410000,2030,3.26,75.0,34.07,360,345000.0,4.5,Refinance,Monthly,High Rise,12,M5V,40-44,Male,145000,8,54,684,NOT FUNDED
CAX_Train_14287,14287,926000,3850,31.48,70.0,41.36,360,694500.0,4.0,Purchase,Monthly,Single Detached,12,L0C,40-44,Male,152000,2,72,601,FUNDED
CAX_Train_25805,25805,450000,1890,33.36,80.0,38.38,360,360000.0,4.25,Refinance,Monthly,Townhouse Freehold,12,L6X,40-44,Female,72000,8,92,670,FUNDED
CAX_Train_21361,21361,757000,3322,30.41,80.0,38.61,360,605600.0,4.5,Purchase,Monthly,Single Detached,12,L6L,50-54,Male,135000,8,48-49,664,FUNDED
CAX_Train_38878,38878,425000,1821,33.09,69.41,33.09,360,295000.0,4.75,Refinance,Monthly,Single Detached,12,L7E,50-54,Male,69000,2,56,653,FUNDED
CAX_Train_30748,30748,150000,790,23.17,71.4,25.48,360,112500.0,5.25,Purchase,Monthly,High Rise,12,J8V,Under 25,Female,51000,8,72,578,FUNDED
CAX_Train_5185,5185,705000,2725,28.01,65.0,28.01,360,503000.0,4.0,Purchase,Monthly,Single Detached,12,L6Y,45-49,Unknown,121000,2,56,630,FUNDED
CAX_Train_8197,8197,253000,1113,9.38,75.0,41.91,360,189750.0,4.25,Purchase,Monthly,Townhouse Freehold,12,L9C,50-54,Female,155000,2,54,766,FUNDED
CAX_Train_27161,27161,266000,1284,6.4,80.0,41.58,360,212720.0,4.5,Purchase,Monthly,High Rise,12,M6H,45-49,Unknown,55000,2,54,789,FUNDED
CAX_Train_8125,8125,289000,1170,37.02,65.0,39.79,360,187850.0,5.0,Refinance,Monthly,Single Detached,12,L0M,50-54,Male,48000,5,56,572,FUNDED
CAX_Train_35845,35845,1400000,3876,28.37,49.47,39.99,360,700000.0,4.25,Refinance,Monthly,Semi-Detached,24,M4K,55-59,Unknown,190000,8,61,668,FUNDED
CAX_Train_16510,16510,520000,2398,32.34,80.0,42.72,360,416000.0,4.5,Purchase,Monthly,Single Detached,12,L1E,55-59,Female,93000,2,44-45,677,FUNDED
CAX_Train_344,344,850000,1464,36.31,29.25,36.31,360,215000.0,4.5,Refinance,Monthly,Single Detached,12,M3J,55-59,Unknown,55000,2,56,668,FUNDED
CAX_Train_17512,17512,585000,2632,30.85,80.0,38.62,360,468000.0,3.75,Purchase,Monthly,Single Detached,12,L2E,25-29,Female,106000,8,23,721,FUNDED
CAX_Train_7797,7797,280000,1004,30.07,57.22,43.86,360,160000.0,4.0,Purchase,Monthly,High Rise,24,L3R,65-69,Unknown,48000,4,81,765,FUNDED
CAX_Train_29569,29569,480000,2349,29.73,75.0,29.73,360,350000.0,5.0,Refinance,Monthly,Single Detached,24,L1T,55-59,Male,100000,2,56,653,FUNDED
CAX_Train_8563,8563,253000,1599,33.98,65.0,36.96,360,185250.0,8.0,Refinance,Monthly,Single Detached,12,L6X,55-59,Male,60000,2,56,645,NOT FUNDED
CAX_Train_36259,36259,810000,16274,82.82,65.0,84.16,360,2827500.0,5.75,Refinance,Monthly,Single Detached,12,L6P,35-39,Female,225000,8,54,726,NOT FUNDED
CAX_Train_30466,30466,1250000,2682,37.5,70.0,40.97,360,875000.0,5.25,Refinance,Bi-Weekly,Single Detached,24,K1M,35-39,Female,189000,2,23,691,FUNDED
CAX_Train_43468,43468,625000,3138,42.61,76.0,42.74,360,475000.0,5.0,Refinance,Monthly,Single Detached,24,L6Z,35-39,Male,93000,2,81,569,FUNDED
CAX_Train_10631,10631,782000,3667,27.88,80.0,40.46,360,625600.0,4.75,Purchase,Monthly,Single Detached,12,L4L,35-39,Female,162000,2,56,540,FUNDED
CAX_Train_6107,6107,405000,1254,29.05,80.0,42.67,360,508000.0,4.0,Refinance,Bi-Weekly,Single Detached,12,V2T,50-54,Unknown,116000,5,62,589,FUNDED
CAX_Train_7514,7514,750000,3600,38.33,80.0,43.59,360,600000.0,5.0,Purchase,Monthly,Single Detached,12,L5V,35-39,Male,128000,2,56,736,FUNDED
CAX_Train_31245,31245,572000,3135,40.43,74.63,46.75,360,487500.0,5.25,Refinance,Monthly,Single Detached,24,L6Y,35-39,Male,96000,8,23,632,FUNDED
CAX_Train_5283,5283,810000,3345,2.84,80.0,39.62,360,648000.0,4.0,Purchase,Monthly,Single Detached,12,M1C,Under 25,Male,1500000,8,23,683,FUNDED
CAX_Train_9515,9515,1032000,4397,18.41,70.0,39.4,360,722400.0,4.75,Refinance,Monthly,Single Detached,12,L0L,30-34,Male,295000,8,23,753,FUNDED
CAX_Train_45523,45523,962000,3771,23.64,75.0,32.29,360,721350.0,4.0,Purchase,Monthly,Single Detached,12,L4K,40-44,Female,196000,2,31-33,708,FUNDED
CAX_Train_5880,5880,588000,890,36.17,63.33,36.17,360,304000.0,5.0,Refinance,Bi-Weekly,Townhouse Freehold,24,L6X,30-34,Female,68000,2,56,577,FUNDED
CAX_Train_11567,11567,700000,3122,36.83,80.0,44.21,360,560000.0,4.75,Purchase,Monthly,Semi-Detached,24,M9L,45-49,Female,105000,2,44-45,667,NOT FUNDED
CAX_Train_31453,31453,635000,2883,28.06,80.0,29.07,360,508000.0,4.25,Purchase,Monthly,Single Detached,12,L5V,50-54,Male,128000,6,81,587,FUNDED
CAX_Train_42765,42765,546000,822,82.53,26.0,93.26,360,100000.0,4.5,Purchase,Monthly,High Rise,12,V2X,60-64,Female,15000,6,81,653,FUNDED
CAX_Train_35855,35855,890000,1633,39.08,43.75,46.43,360,700000.0,3.5,Refinance,Bi-Weekly,Single Detached,12,V5E,50-54,Male,113000,8,44-45,742,FUNDED
CAX_Train_38047,38047,875000,3473,28.97,80.0,38.22,360,700000.0,3.75,Purchase,Monthly,Duplex,12,L3S,40-44,Female,148000,8,72,765,NOT FUNDED
CAX_Train_23694,23694,214000,982,2.9,80.0,36.13,360,171200.0,4.75,Purchase,Monthly,High Rise,12,M6H,50-54,Male,75000,8,23,669,FUNDED
CAX_Train_29195,29195,1010000,4115,29.76,80.0,29.83,360,808000.0,3.5,Purchase,Monthly,Single Detached,12,M6J,40-44,Male,170000,8,44-45,790,FUNDED
CAX_Train_558,558,375000,1744,33.02,76.8,33.38,360,288000.0,5.0,Purchase,Monthly,Townhouse Condominium,12,M6H,50-54,Female,71000,2,56,0,FUNDED
CAX_Train_32523,32523,423000,2052,16.5,78.16,24.78,360,340000.0,4.5,Refinance,Monthly,Semi-Detached,12,L6X,40-44,Unknown,157000,2,62,723,FUNDED
CAX_Train_22252,22252,760000,1723,34.77,80.0,35.15,360,608060.0,4.5,Purchase,Bi-Weekly Accelerated,Single Detached,24,L5M,35-39,Female,124000,8,54,731,FUNDED
CAX_Train_25700,25700,550000,2434,35.78,75.0,35.78,360,412500.0,5.0,Purchase,Monthly,Single Detached,12,M1L,45-49,Unknown,85000,2,61,0,FUNDED
CAX_Train_6809,6809,445000,993,38.51,33.33,39.13,360,150000.0,4.5,Refinance,Monthly,Single Detached,12,T3K,25-29,Male,34000,2,72,608,FUNDED
CAX_Train_13931,13931,660000,3115,13.34,75.0,68.3,360,527920.0,4.75,Purchase,Monthly,Townhouse Condominium,12,L4G,40-44,Male,170000,8,23,798,NOT FUNDED
CAX_Train_30559,30559,450000,1314,28.98,65.0,58.27,360,292500.0,4.75,Refinance,Monthly,Single Detached,12,B0N,50-54,Male,110000,8,44-45,624,NOT FUNDED
CAX_Train_12115,12115,225000,927,20.35,55.0,42.2,360,146250.0,5.75,Refinance,Monthly,Single Detached,24,P2A,35-39,Female,90000,2,62,535,FUNDED
CAX_Train_41047,41047,400000,1293,24.99,47.06,48.84,360,175000.0,4.5,Refinance,Monthly,Single Detached,24,L8T,65-69,Female,69000,2,56,675,FUNDED
CAX_Train_33060,33060,525000,2291,32.44,75.0,44.09,360,380000.0,4.25,Refinance,Monthly,Single Detached,12,H7P,50-54,Male,90000,8,62,623,FUNDED
CAX_Train_45594,45594,400000,2189,37.03,64.994,37.03,360,350000.0,5.5,Refinance,Monthly,Semi-Detached,12,L5B,30-34,Male,75000,2,44-45,509,NOT FUNDED
CAX_Train_5985,5985,316000,1214,95.4,65.0,96.98,360,205270.0,4.0,Purchase,Monthly,Single Detached,12,V2R,40-44,Unknown,17000,8,72,805,FUNDED
CAX_Train_30451,30451,295000,1079,33.57,76.5,34.29,360,221250.0,4.25,Refinance,Monthly,Single Detached,12,A1M,40-44,Unknown,50000,8,62,744,FUNDED
CAX_Train_26816,26816,275000,350,20.44,32.73,20.44,360,90000.0,5.5,Refinance,Bi-Weekly,Single Detached,12,K1L,45-49,Female,6000,9,81,665,FUNDED
CAX_Train_23528,23528,400000,1717,32.97,75.0,45.37,360,300000.0,4.25,Purchase,Monthly,High Rise,12,L3T,30-34,Male,75000,8,72,743,FUNDED
CAX_Train_30969,30969,564000,2699,19.37,75.0,44.97,360,422925.0,5.0,Purchase,Monthly,Single Detached,12,L0R,30-34,Female,316000,8,48-49,682,NOT FUNDED
CAX_Train_44861,44861,550000,2039,16.57,75.0,33.43,360,412500.0,5.0,Refinance,Monthly,High Rise,24,L4J,70 and over,Male,192000,8,56,893,FUNDED
CAX_Train_21102,21102,2135000,7427,24.5,58.553000000000004,34.62,360,1250000.0,6.0,Refinance,Monthly,Single Detached,12,L4L,40-44,Male,350000,8,56,0,NOT FUNDED
CAX_Train_43844,43844,550000,1044,42.0,72.73,42.0,360,400000.0,4.25,Refinance,Bi-Weekly,Townhouse Freehold,12,L6Y,50-54,Male,67000,2,56,523,FUNDED
CAX_Train_16156,16156,415000,1540,22.87,62.65,25.02,360,250000.0,4.25,Refinance,Monthly,Single Detached,12,L5N,50-54,Female,86000,2,52,690,FUNDED
CAX_Train_43243,43243,240000,1124,2.03,75.0,32.85,360,180000.0,4.5,Purchase,Monthly,Single Detached,24,K2J,45-49,Male,120000,8,23,760,FUNDED
CAX_Train_21238,21238,1950000,9533,42.15,79.82,44.32,360,1582169.0,4.25,Purchase,Monthly,Single Detached,12,L7B,50-54,Unknown,275000,8,23,700,FUNDED
CAX_Train_22937,22937,195000,965,38.67,50.0,40.89,360,145000.0,5.0,Refinance,Monthly,Single Detached,12,N1A,60-64,Unknown,32000,6,81,628,FUNDED
CAX_Train_1451,1451,293000,591,20.19,65.0,31.35,360,234100.0,5.25,Purchase,Bi-Weekly,Single Detached,12,R0C,35-39,Male,116000,2,81,611,FUNDED
CAX_Train_22100,22100,425000,756,29.46,70.0,47.66,360,305000.0,4.75,Refinance,Bi-Weekly,Single Detached,12,N3S,60-64,Unknown,71000,8,48-49,705,FUNDED
